Last updated,Ticket updated,Ticket created - Date,Country,Brand(상세),Category,Requested Channel type,1차 Defect Reason or Inquiries,2차 Defect Reason or Inquiries,Device,Product Name,Power Accessories _categories,Product Name: Caseology,Purchase Date - Date,ESC. 사유,Tier 2 Escalated,❗사진/영상 유무❗,최종 고객 대응,Order ID,ASIN,★문의SKU,T1 → T2,T2 → T3,"✅전체 주문 (Product Issue, 아크테크X)",❎전체 환불,✳️슈피겐 환불,Agent replies brackets,Agent replies,Agent wait time (min),On-hold time (min),링크,MCF 발송
1000155937,2026-08-20,2026-08-20,UK,SP,4. Product Issue,Amazon Buyer Message,(SP)_반사방지저하,,MacBook Air,SP_Glas.tR FC,,,2026-07-26,,FALSE,Yes,환불,203-4431580-3351524,B0B9PRHYY8,AGL05504,,,5,1,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155937,
1000155944,2026-08-15,2026-08-15,DE,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Galaxy S25 Ultra,Ultra Hybrid S MagFit,,,2025-11-25,MCF발송,TRUE,Yes,MCF 발송,306-4069589-9025145,B0DJ9TGGFR,ACS08963,1,1,1,0,0,>5,7,36,1329,https://spigenhelp.zendesk.com/agent/tickets/1000155944,1
1000155946,2026-08-14,2026-08-14,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_파손,,알 수 없음_추가정보 필요,Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-02-13,,FALSE,Yes,환불,402-3978251-1526765,B07S88XXG8,000CA27022,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155946,
1000155953,2026-08-16,2026-08-16,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_이염/변색,,iPhone 17 Pro Max,Parallax S MagFit,,,2026-06-14,,FALSE,Yes,환불,406-9697084-4564323,B0FD1Q6XTF,ACS09912,,,2,1,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155953,
1000155954,2026-08-15,2026-08-15,UK,SDA,4. Product Issue,SQ_website,(Case)_충전호환불가,,Google Pixel Watch 4 (45mm),Liquid Air,,,2025-10-04,,FALSE,Yes,환불,203-3342746-0086735,B0F61FZDQR,ACS09488,1,,5,0,0,3-5,3,6,225,https://spigenhelp.zendesk.com/agent/tickets/1000155954,0
1000155955,2026-08-14,2026-08-14,ES,CASE,4. Product Issue,SQ_website,(Case)_프레임파손,,Galaxy Z Fold 7,Slim Armor Pro MagFit,,,2025-11-24,,FALSE,Yes,일반안내,406-5093172-2373106,B0F1BGJNHX,ACS09551,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155955,0
1000155962,2026-08-14,2026-08-14,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,2차_(Refund Inquiry)_환불재안내,Google Pixel 9a,Ultra Hybrid,,,2026-05-16,,FALSE,Yes,환불,"408-5477712-3101160, 408-9985263-7905155","B0DJCJ8DG2, B0F49D7HWT",ACS09042,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155962,
1000155968,2026-08-15,2026-08-15,IN,CASE,4. Product Issue,SQ_website,(Case)_분리/이탈,,iPhone 14 Plus,Tough Armor MagFit,,,2026-07-13,,FALSE,Yes,환불,408-9906482-3344340,B0B1PNSXN4,ACS04915,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155968,
1000155969,2026-08-17,2026-08-17,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_프레임파손,2차_(Other Inquiry)_감사인사,Galaxy Z Fold 6,Slim Armor Pro,,,2026-01-21,,FALSE,Yes,환불,405-0239702-3831545,B0CXV3BK1C,ACS07821,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155969,0
1000155976,2026-08-17,2026-08-17,ES,CASE,4. Product Issue,SQ_website,(Case)_스크래치,,iPhone 16,Ultra Hybrid S MagFit,,,2026-06-24,,FALSE,Yes,도움불가,171-7097518-9904346,B0D21TT7K7,ACS08212,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155976,0
1000155983,2026-08-14,2026-08-14,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,Galaxy S25 Ultra,Ultra Hybrid,,,2026-01-31,,FALSE,Yes,환불,202-9880010-2799539,B0DJ9TJYT9,ACS08961,,,5,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000155983,0
1000155988,2026-08-14,2026-08-14,DE,CASE,4. Product Issue,SQ_website,(Case)_프레임파손,,Galaxy Z Flip 7,Nano Pop MagFit,,,2025-09-07,강성 컴플레인,TRUE,Yes,도움불가,306-4065817-5480322,B0F1BXGPCF,ACS09563,1,,2,0,0,3-5,4,87,68,https://spigenhelp.zendesk.com/agent/tickets/1000155988,0
1000155992,2026-08-15,2026-08-15,SE,Newbiz,4. Product Issue,SQ_website,(New Biz)_호환불가,,Tesla Model Y,(New Biz)_TO227,,,2026-07-31,공지된 이슈,TRUE,Yes,환불,403-4101029-5065163,B0CM4K1441,ACP07280,1,1,1,0,0,3-5,3,282,1533,https://spigenhelp.zendesk.com/agent/tickets/1000155992,
1000156002,2026-08-18,2026-08-18,FR,SP,4. Product Issue,spigen.support@spigen.com,(SP)_측면들뜸,,Apple Watch Ultra 3 (49mm),SP_Glas.tR EZ Fit Slim,,,2026-06-22,MCF발송,TRUE,Yes,MCF 발송,"402-3839943-2066751, 407-0649220-1205166","B0BCXFZVH8, B0FMLCC51K, B0FCFC9WL2",AGL05556,1,,9,0,0,3-5,3,1054,4,https://spigenhelp.zendesk.com/agent/tickets/1000156002,3
1000156006,2026-08-14,2026-08-14,DE,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Galaxy S24,Slim Armor MagFit,,,2025-07-17,,FALSE,Yes,도움불가,304-6085483-8147517,B0CKM44RJB,ACS07202,,,6,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156006,0
1000156008,2026-08-28,2026-08-28,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,Google Pixel 9a,Ultra Hybrid,,,2026-02-28,,FALSE,Yes,환불,202-7236391-0072367,B0DJCJ8DG2,ACS09042,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156008,0
1000156013,2026-08-14,2026-08-14,DE,CASE,4. Product Issue,SQ_website,(Case)_카메라커버이슈,,Galaxy S25 Ultra,Optik Armor,,,2025-12-27,,FALSE,Yes,50% 환불,302-0545389-6676362,B0DJ9VXF5M,ACS08969,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156013,0
1000156014,2026-08-19,2026-08-19,UK,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid,,,2025-12-20,,FALSE,Yes,일반안내,206-0140570-1335526,B0FD2GGXR5,ACS10064,,,5,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156014,
1000156016,2026-08-17,2026-08-17,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_버튼부파손,,iPhone 17 Pro,Silicone Fit MagFit,,,2026-03-18,,FALSE,Yes,환불,171-4078828-0986734,B0FD1Q211Y,ACS09955,,,1,0,0,>5,7,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156016,
1000156021,2026-08-20,2026-08-20,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_이염/변색,,Galaxy S26 Ultra,Optik Armor,,,2026-07-03,,FALSE,Yes,일반안내,407-5078963-3245934,B0FXCLF5L3,ACS11224,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156021,
1000156024,2026-08-23,2026-08-23,IN,PAcc.,4. Product Issue,SQ_website,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PA2001,,2026-04-30,,FALSE,No,회수 (교품/환불),406-6583237-4171549,B0GVNDGFQZ,ABA11467,,,4,3,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156024,0
1000156028,2026-08-14,2026-08-14,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_이염/변색,2차_(Refund Inquiry)_환불재안내,Galaxy S24 Ultra,Liquid Air,,,2026-05-22,,FALSE,Yes,환불,405-6332483-2696367,B0CNFBF58P,ACS07449,,,2,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156028,
1000156031,2026-08-14,2026-08-14,JP,CASE,6. Product Inquiry,Rakuten,(Product Inquiry)_상품문의,2차_(Other Inquiry)_감사인사,iPhone 17,Ultra Hybrid,,,,Rakuten,TRUE,No,일반안내,해당없음,해당없음,해당없음,1,1,N/A,N/A,N/A,2,2,63,1716,https://spigenhelp.zendesk.com/agent/tickets/1000156031,0
1000156042,2026-08-16,2026-08-16,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,Galaxy S26 Ultra,Ultra Hybrid MagFit,,,2026-03-07,,FALSE,Yes,환불,"405-4030747-0610726, 402-9035096-7368318",B0FVBKD8N9,ACS10963,,,4,1,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156042,
1000156043,2026-08-16,2026-08-16,IN,SDA,4. Product Issue,spigen.support@spigen.com,(Case)_황변,,MacBook Air,Thin Fit,,,2026-07-05,Legal Action 언급,TRUE,Yes,환불,171-5821470-1411551,B0B5YHB79D,ACS05271,1,,1,0,0,3-5,4,212,0,https://spigenhelp.zendesk.com/agent/tickets/1000156043,0
1000156048,2026-08-14,2026-08-14,FR,SP,4. Product Issue,SQ_website,(SP)_측면들뜸,,iPhone 17 Pro,SP_Glas.tR EZ Fit Privacy,,,2026-07-31,,FALSE,Yes,환불,407-6363403-0262736,B0D84JFDCB,AGL07929,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156048,0
1000156051,2026-08-14,2026-08-14,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_파손,,알 수 없음_추가정보 필요,Power Accessories,PA2307,,2026-05-30,공지된 이슈,TRUE,Yes,회수 (교품/환불),171-6246409-1216308,B0CSYNHHCW,ACS10462,1,1,2,0,0,1,1,78,1082,https://spigenhelp.zendesk.com/agent/tickets/1000156051,0
1000156056,2026-08-14,2026-08-14,SE,CASE,2. Delivery,spigen.support@spigen.com,(Delivery Issue)_파손된상품수령,,Galaxy Z Flip 8,Air Skin Aramid MagFit,,,2026-07-28,,FALSE,Yes,일반안내,407-8559311-5209141,B0GKQFJF7D,ACS11513,,,N/A,N/A,N/A,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156056,0
1000156063,2026-08-21,2026-08-21,NL,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 16,Liquid Crystal,,,2026-07-14,,FALSE,Yes,환불,407-1481743-8697938,B0D226JLDX,ACS08190,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156063,
1000156066,2026-08-14,2026-08-14,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,2차_(Refund Inquiry)_환불재안내,알 수 없음_추가정보 필요,Power Accessories,"C10CL_1M,1Pack,USB-C to Lightning",,2026-05-12,,FALSE,Yes,환불,402-6060001-7425964,B07PT3T9NM,000CA25416,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156066,0
1000156069,2026-08-14,2026-08-14,IN,PAcc.,4. Product Issue,spigen.support@spigen.com,(PAcc.)_충전불량,,알 수 없음_추가정보 필요,Power Accessories,PB2304,,2026-05-06,,FALSE,Yes,일반안내,404-0568095-5845152,B0CKT5BYMH,ACA06993,,,3,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156069,0
1000156070,2026-08-17,2026-08-17,UK,PAcc.,4. Product Issue,SQ_website,(PAcc.)_외형변형,,알 수 없음_추가정보 필요,Power Accessories,EA2205MQ,,2026-03-16,,FALSE,Yes,환불,203-6477970-9695559,B0FP4R53ZH,ABA10194,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156070,
1000156075,2026-08-15,2026-08-15,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_킥스탠드이슈,,Galaxy Z Flip 5,Tough Armor Pro,,,2026-03-07,,FALSE,Yes,환불,406-0992104-5941139,B0BX4WVT2B,ACS06227,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156075,0
1000156078,2026-08-22,2026-08-22,DE,SP,4. Product Issue,SQ_website,(SP)_글라스깨짐,,Google Pixel 8a,SP_Glas.tR alignmaster_slim,,,2026-07-29,MCF발송,TRUE,Yes,MCF 발송,303-2518673-6525157,B0CT64R9BL,AGL07464,1,1,4,0,0,3-5,3,25,7,https://spigenhelp.zendesk.com/agent/tickets/1000156078,1
1000156079,2026-08-14,2026-08-14,ES,CASE,6. Product Inquiry,Amazon Buyer Message,(Product Inquiry)_호환문의,,iPhone 17e,Liquid Air,,,2026-08-03,,FALSE,No,일반안내,402-4300933-3365108,B0DKWKYBLZ,ACS09161,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156079,
1000156081,2026-08-16,2026-08-16,IN,SDA,4. Product Issue,spigen.support@spigen.com,(SDA)_제품품질불만,,AirPods Pro 3,Rugged Armor,,,2026-05-13,,FALSE,Yes,환불,404-3239007-2222727,B0FCV8KYYK,ACS09822,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156081,0
1000156082,2026-08-14,2026-08-14,IN,SP,2. Delivery,Amazon Buyer Message,(Delivery Issue)_미배송(배송미완료),,iPhone 17 Pro Max,SP_Glas.tR Optik Pro XL,,,2026-08-01,,FALSE,No,일반안내,404-7170411-4509932,B0FMLFDMWL,AGL10652,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156082,
1000156083,2026-08-14,2026-08-14,IN,SDA,4. Product Issue,SQ_website,(SDA)_제품품질불만,,Other (ODM),DA12,,,2026-04-06,,FALSE,No,회수 (교품/환불),406-2637551-4634719,B0DH4N2ZSQ,APP07858,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156083,
1000156084,2026-08-14,2026-08-14,IT,SDA,4. Product Issue,SQ_website,(SDA)_제품품질불만,2차_(Refund Inquiry)_환불재안내,Other (ODM),Valentinus MagFit,,,2026-06-25,,FALSE,Yes,환불,171-6425033-8040340,B0CG11C3HX,AFA06866,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156084,
1000156085,2026-08-14,2026-08-14,UK,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 13 Pro Max,Ultra Hybrid,,,2026-04-24,,FALSE,Yes,환불,204-7332693-9237131,B096J9ZSG1,ACS03204,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156085,0
1000156087,2026-08-14,2026-08-14,etc.,n/a,8. 문의 사항 파악 불가,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),403-2207961-7578702,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156087,
1000156088,2026-08-14,2026-08-14,IN,CASE,4. Product Issue,SQ_website,(Case)_프레임파손,,Galaxy Z Flip 7,Nano Pop MagFit,,,2026-05-08,,FALSE,Yes,일반안내,171-6962302-0620313,B0F1BXGPCF,ACS09563,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156088,
1000156090,2026-08-14,2026-08-14,NL,CASE,4. Product Issue,SQ_website,(Case)_외관파손,,Galaxy Z Fold 7,Slim Armor Pro MagFit,,,2025-07-13,,FALSE,No,도움불가,403-6148489-6262730,B0F1BW4QBC,ACS09552,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156090,
1000156091,2026-08-15,2026-08-15,JP,SDA,4. Product Issue,Amazon Buyer Message,(Case)_충전호환불가,,Google Pixel Watch 4 (45mm),Rugged Armor Pro,,,2025-11-18,,FALSE,Yes,환불,249-5335094-6143814,B0FWT8ND63,ACS11223,,,2,1,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156091,0
1000156092,2026-08-14,2026-08-14,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156092,
1000156093,2026-08-14,2026-08-14,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156093,
1000156095,2026-08-16,2026-08-16,DE,CASE,4. Product Issue,SQ_website,(Case)_황변,,iPhone 17 Pro,Ultra Hybrid T MagFit,,,2026-06-10,,FALSE,Yes,환불,028-6951551-5753122,B0FD22XT6Q,ACS10078,,,6,2,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156095,0
1000156097,2026-08-14,2026-08-14,SE,CASE,2. Delivery,Amazon Buyer Message,(Delivery Inquiry)_배송기간문의,,Galaxy Z Fold 8,Slim Armor Pro S MagFit,,,2026-07-31,,FALSE,No,일반안내,403-6482068-3421144,"B0GYQKRQ6S, B0H4HXY67W",ACS11779,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156097,
1000156099,2026-08-14,2026-08-14,IN,CASE,7. Other Inquiry,SQ_website,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD337811137594227100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156099,
1000156101,2026-08-14,2026-08-14,etc.,n/a,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_알수없음,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,회신불요 (중복/스팸),해당없음,해당없음,해당없음,,,N/A,N/A,N/A,0,0,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156101,
1000156102,2026-08-14,2026-08-14,DE,SP,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Steinheil,SP_Glas.tR EZ Fit Pro,,,2026-08-02,,FALSE,No,일반안내,304-0304164-6457129,B0GL4G9F5B,AGL11397,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156102,0
1000156103,2026-08-14,2026-08-14,UK,CASE,4. Product Issue,SQ_website,(Case)_코팅벗겨짐,,Galaxy S25 Ultra,Tough Armor MagFit,,,2025-12-09,,FALSE,Yes,도움불가,202-6247454-0089921,B0DJ9SYLMJ,ACS08964,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156103,0
1000156104,2026-08-14,2026-08-14,ES,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Tough Armor MagFit,,,2026-08-03,,FALSE,No,일반안내,406-8539487-9758713,B0DWYC72FW,ACS09423,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156104,0
1000156105,2026-08-14,2026-08-14,DE,SP,4. Product Issue,SQ_website,(SP)_측면들뜸,,iPhone SE 3,SP_Glas.tR alignmaster_slim,,,2026-07-26,,FALSE,Yes,일반안내,028-2052574-4723502,B08CZPSQYK,AGL01867,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156105,0
1000156106,2026-08-14,2026-08-14,IN,PAcc.,7. Other Inquiry,spigen.support@spigen.com,(Other Inquiry)_기타사항,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,타부서 소관,OD338219793252560100,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156106,
1000156107,2026-08-14,2026-08-14,SE,CASE,4. Product Issue,SQ_website,(Case)_킥스탠드이슈,,Galaxy S25 Ultra,Ultra Hybrid S MagFit,,,2026-05-01,,FALSE,Yes,환불,402-5183499-3865937,B0DJ9TGGFR,ACS08505,,,2,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156107,
1000156108,2026-08-14,2026-08-14,DE,Newbiz,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (New Biz),(New Biz)_CC90,,,2026-08-03,,FALSE,No,일반안내,303-7932357-7577163,B0BT28L7WS,ACP05755,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156108,0
1000156109,2026-08-14,2026-08-14,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_코팅벗겨짐,,Galaxy S22 Ultra,Skyfall,,,2025-07-12,,FALSE,Yes,일반안내,408-5223539-8157962,B09HSWKJ1B,ACS03934,,,10,4,1,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156109,
1000156110,2026-08-20,2026-08-20,DE,CASE,4. Product Issue,SQ_website,(Case)_버튼부파손,,iPhone 16 Pro,Ultra Hybrid T MagFit,,,2025-03-11,MCF발송,TRUE,Yes,MCF 발송,306-7040989-7523548,B0D7B4BYTY,ACS08512,1,,5,0,0,3-5,4,491,0,https://spigenhelp.zendesk.com/agent/tickets/1000156110,1
1000156111,2026-08-14,2026-08-14,IT,Newbiz,4. Product Issue,SQ_website,(New Biz)_파손,2차_(Refund Inquiry)_환불재안내,해당없음_(New Biz),Nano Pop Phone Holder,,,2025-03-24,,FALSE,Yes,환불,403-6840326-4202721,B0DHJ84JMS,AMP09027,,,5,1,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156111,
1000156113,2026-08-14,2026-08-14,FR,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Tough Armor T MagFit,,,2026-08-03,,FALSE,No,일반안내,403-3035228-5325947,B0D7B6V9WV,ACS08510,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156113,0
1000156114,2026-08-14,2026-08-14,DE,CASE,4. Product Issue,SQ_website,(Case)_코팅벗겨짐,,Galaxy S25 Ultra,Tough Armor MagFit,,,2026-03-07,,FALSE,Yes,일반안내,305-5017770-5174717,B0DJ9SYLMJ,ACS08964,,,2,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156114,0
1000156115,2026-08-14,2026-08-14,DE,CASE,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Spigen (Cases),Ultra Hybrid,,,2026-08-03,,FALSE,No,일반안내,304-9987314-6565117,B0FD2CC4QZ,ACS10080,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156115,0
1000156116,2026-08-14,2026-08-14,ES,SP,4. Product Issue,SQ_website,(SP)_찍힘,,iPhone 15 Pro,SP_Glas.tR EZ Fit Slim,,,2026-03-19,,FALSE,No,일반안내,407-7650294-4393144,B0C9RWRD7Y,AGL06892,,,1,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156116,
1000156117,2026-08-21,2026-08-21,IN,CASE,4. Product Issue,spigen.support@spigen.com,(Case)_황변,2차_(Refund Inquiry)_환불재안내,iPhone 15 Plus,Ultra Hybrid MagFit,,,2026-05-07,,FALSE,Yes,환불,405-3064452-8603545,B0C5S87QMC,ACS06662,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156117,
1000156118,2026-08-16,2026-08-16,IN,CASE,4. Product Issue,SQ_website,(Case)_외관파손,,iPhone 16 Pro,Tough Armor T MagFit,,,2025-12-25,,FALSE,Yes,50% 환불,402-3961387-1530707,B0D7B6V9WV,ACS08510,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156118,
1000156119,2026-08-18,2026-08-18,IN,SDA,4. Product Issue,SQ_website,(SDA)_형합이슈,,Galaxy Watch 6 Classic (47mm),Liquid Air,,,2026-07-22,,FALSE,Yes,일반안내,402-8629988-9781111,B0C4G3WKX1,ACS06394,,,1,0,0,3-5,4,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156119,
1000156120,2026-08-17,2026-08-17,ES,SDA,4. Product Issue,SQ_website,(SDA)_파손,,Apple Watch Ultra 2 (49mm),Modern Fit,,,2025-12-11,,FALSE,Yes,50% 환불,407-6434755-6090709,B0DNRTVCWP,AMP09105,,,1,0,0,3-5,3,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156120,
1000156121,2026-08-14,2026-08-14,SE,SP,7. Other Inquiry,SQ_website,(Other Inquiry)_감사인사,,Google Pixel 10 Pro XL,SP_Glas.tR EZ Fit Slim,,,2026-05-21,,FALSE,Yes,일반안내,406-1727345-2485106,B0D854KDG3,AGL08445,,,3,0,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156121,
1000156122,2026-08-15,2026-08-15,NL,SP,4. Product Issue,SQ_website,(SP)_글라스깨짐,,iPhone 15 Pro,SP_Glas.tR EZ Fit Slim,,,2026-07-15,,FALSE,Yes,환불,403-2207961-7578702,B0C9RWRD7Y,AGL06892,,,1,0,0,2,2,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156122,
1000156123,2026-08-14,2026-08-14,IN,SDA,6. Product Inquiry,spigen.support@spigen.com,(Product Inquiry)_상품문의,,Galaxy Buds 4 Pro,Ultra Hybrid,,,,출시/재입고 문의,TRUE,No,일반안내,해당없음,B0G7NGBSDB,ACS11201,1,1,N/A,N/A,N/A,1,1,49,19,https://spigenhelp.zendesk.com/agent/tickets/1000156123,
1000156126,2026-08-14,2026-08-14,NL,SDA,6. Product Inquiry,SQ_website,(Product Inquiry)_상품문의,,Apple Watch Series 6 (40mm),알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156126,
1000156127,2026-08-14,2026-08-14,JP,SP,4. Product Issue,Amazon Buyer Message,(SP)_후면카메라화질저하,,알 수 없음_추가정보 필요,알 수 없음  (No product info),,,,,FALSE,No,일반안내,해당없음,해당없음,해당없음,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156127,
1000156128,2026-08-14,2026-08-14,ES,SP,4. Product Issue,SQ_website,(SP)_표면스크래치,,iPhone 17 Air ,SP_Glas.tR EZ Fit Slim,,,2026-07-10,,FALSE,No,일반안내,405-7106870-8901160,B0F9YL939H,AGL09861,,,5,1,0,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156128,0
1000156129,2026-08-14,2026-08-14,BE,SP,1. Invoice,Amazon Buyer Message,(Invoice)_invoice발행관련,,INVOICE - Steinheil,SP_SafeView,,,2026-08-03,,FALSE,No,일반안내,408-1366714-1727518,B0BXBQF5MX,AFL06253,,,N/A,N/A,N/A,1,1,0,0,https://spigenhelp.zendesk.com/agent/tickets/1000156129,0
